"id","name","province","city","area","pos_x","pos_y","addr","cert_level","cert_no","eval_range","tel","email","project_num","permit_num","engineer_num","record_num"
"312","赛鼎工程有限公司（化学工业部第二设计院、化学工业第二设计院）","山西","太原","高新开发区","112.565163","37.792313","山西 太原 高新开发区 山西省太原市高新区晋阳街赛鼎路1号","乙级","1311","一般项目环境影响报告表,化工石化医药（乙级）,轻工纺织化纤（乙级)","","","23","19","23","0"
"313","太原理工大学","山西","太原","万柏林区","112.529495","37.866219","山西 太原 万柏林区 山西省太原市万柏林区迎泽西大街79号","乙级","1313","采掘（乙级）,社会区域（乙级）,一般项目环境影响报告","","","79","0","79","3"
"314","山西众义青净环保科技有限公司（山西省吕梁地区环境科学研究所、吕梁市环境科学研究所、吕梁市众义青净环保咨询有限公司）","山西","吕梁","离石区","111.153198","37.528511","山西 吕梁 离石区 山西省吕梁市离石区滨河南东路12号","乙级","1315","一般项目环境影响报告","","","0","0","3","0"
"315","山西运环环境管理咨询有限公司（运城市环保局环境保护研究所）","山西","运城","盐湖区","111.037506","35.039959","山西 运城 盐湖区 山西省运城市河东东街御泽苑小区4号楼3单元802室","乙级","1316","一般项目环境影响报告表,社会区域（乙级）,农林水利（乙级）,冶金机电（乙级)","","","11","0","8","0"
"316","临汾市环境保护应用技术研究所","山西","临汾","尧都区","111.523834","36.097935","山西 临汾 尧都区 山西省临汾市尧都区鼓楼北大街588号西楼六层","乙级","1317","冶金机电（乙级）,采掘（乙级）,社会区域（乙级）,一般项目环境影响报告","","","70","25","70","1"
"317","晋中市环境科学研究所","山西","晋中","榆次区","112.738068","37.712833","山西 晋中 榆次区 山西省晋中市南都开发小区电力巷5号","乙级","1318","化工石化医药（乙级）,社会区域（乙级）,一般项目环境影响报告","","","22","33","22","0"
"318","山西新科源环保科技有限公司（山西省新科辐射技术研究中心）","山西","太原","万柏林区","112.537773","37.868855","山西 太原 万柏林区 山西省太原市万柏林区滨河西路21号","乙级","1319","特殊项目环境影响报告表,一般项目环境影响报告表,输变电及 广电通讯（乙级)","","","17","0","17","0"
"319","中核新能核工业工程有限责任公司（核工业第七研究设计院）","山西","太原","小店区","112.580750","37.835083","山西 太原 小店区 山西省太原市小店区并州南路西一巷9号","乙级","1320","特殊项目环境影响报告表,一般项目环境影响报告表,输变电及 广电通讯（乙级）,化工石化医药（乙级）,轻工纺织化纤（乙级)","","","16","0","16","0"
"320","阳泉市环境科学研究所","山西","阳泉","城区","113.595581","37.853455","山西 阳泉 城区 山西省阳泉市南庄路5号","乙级","1321","一般项目环境影响报告","","","2","0","2","0"
"321","山西高腾环境科技有限公司（山西农昌蓝天环境科技有限公司）","山西","太原","小店区","112.589859","37.824078","山西 太原 小店区 山西省太原市小店区并州南路57号嘉兴花园1幢11层","乙级","1322","一般项目环境影响报告表,轻工纺织化纤（乙级）,社会区域（乙级）,农林水利（乙级)","","","40","0","40","2"
"322","长治市环境科学研究院","山西","长治","城区","113.116089","36.204746","山西 长治 城区 山西省长治市城区紫金西街52号","乙级","1323","一般项目环境影响报告","","","19","0","19","0"
"323","晋城市绿和环保技术咨询有限公司（晋城市环境保护研究所）","山西","晋城","城区","112.884811","35.492771","山西 晋城 城区 山西省晋城市文昌东街兰煜小区11号楼西单元","乙级","1324","采掘（乙级）,社会区域（乙级）,一般项目环境影响报告","","","41","27","41","0"
"324","山西凯尔环保科技有限责任公司","山西","晋中","榆次区","112.709801","37.721085","山西 晋中 榆次区 山西省晋中市榆次开发区榆太路168号","乙级","1325","一般项目环境影响报告","","","17","0","17","1"
"325","山西财经大学","山西","太原","小店区","112.596848","37.797428","山西 太原 小店区 山西省太原市小店区坞城路696号","乙级","1326","一般项目环境影响报告","","","1","0","3","0"
"326","山西省煤炭规划设计院","山西","太原","迎泽区","112.608841","37.861076","山西 太原 迎泽区 山西省太原迎泽区朝阳街70 号","乙级","1327","一般项目环境影响报告","","","1","0","6","1"
"327","山西中昊安环科技有限公司","山西","运城","盐湖区","111.026344","35.036297","山西 运城 盐湖区 山西省运城市盐湖区河东东街386号","乙级","1328","一般项目环境影响报告","","","1","0","3","0"
"328","山西省交通环境保护中心站","山西","太原","小店区","112.582535","37.814049","山西 太原 小店区 山西省太原市小店区学府街79号","乙级","1329","交通运输（乙级）,一般项目环境影响报告","","","6","0","8","0"
"329","太原核清环境工程设计有限公司","山西","太原","小店区","112.581108","37.835098","山西 太原 小店区 山西省太原市小店区并州南路一巷9号","乙级","1330","轻工纺织化纤（乙级）,冶金机电（乙级）,采掘（乙级）,社会区域（乙级）,一般项目环境影响报告","","","88","0","88","0"
"330","山西清源环境咨询有限公司","山西","太原","小店区","112.579346","37.844604","山西 太原 小店区 山西省太原市小店区并州南路6号","乙级","1331","轻工纺织化纤（乙级）,化工石化医药（乙级）,冶金机电（乙级）,采掘（乙级）,交通运输（乙级）,社会区域（乙级）,一般项目环境影响报告","","","89","0","89","0"
"331","太原科技大学","山西","太原","万柏林区","112.499062","37.880806","山西 太原 万柏林区 山西省太原市万柏林区窊流路66号","乙级","1332","一般项目环境影响报告","","","4","0","2","0"
"332","山西华瑞鑫环保科技有限公司","山西","太原","万柏林区","112.523773","37.863186","山西 太原 万柏林区 山西省太原市万柏林区千峰路口1号国际能源中心13层","乙级","1333","化工石化医药（乙级）,采掘（乙级）,社会区域（乙级）,一般项目环境影响报告","","","78","0","78","0"
"333","朔州市华维环保技术服务有限公司","山西","朔州","朔城区","112.442307","39.350697","山西 朔州 朔城区 山西省朔州市朔城区开发北路民福小区群楼4号","乙级","1334","一般项目环境影响报告","","","0","0","4","0"
"334","山西清泽阳光环保科技有限公司","山西","太原","万柏林区","112.523766","37.863197","山西 太原 万柏林区 山西省太原市万柏林区迎泽西大街100号国际能源中心","乙级","1335","一般项目环境影响报告表,采掘（乙级）,化工石化医药（乙级）,建材火电（乙级）,冶金机电（乙级)","","","269","0","269","0"
"335","太原罗克佳华工业有限公司","山西","太原","小店区","112.564934","37.803310","山西 太原 小店区 山西省太原市小店区太原高新区产业路48号新岛科技园C座1层","乙级","1336","化工石化医药（乙级）,社会区域（乙级）,一般项目环境影响报告","","","17","0","17","2"
"336","山西智威环保科技咨询有限公司","山西","太原","小店区","112.567413","37.807892","山西 太原 小店区 山西省太原市小店区长治路251号瑞杰科技大厦A座18层","乙级","1337","一般项目环境影响报告","","","11","0","7","0"
"337","乌海市环境保护科学研究所","内蒙古","乌海","海勃湾区","106.838638","39.678497","内蒙古 乌海 海勃湾区 内蒙古乌海市海渤湾区千里山东街","乙级","1401","化工石化医药（乙级）,冶金机电（乙级）,社会区域（乙级）,一般项目环境影响报告","","","48","0","48","0"
"338","鄂尔多斯市环境科学研究所（鄂尔多斯市环境保护科学研究所）","内蒙古","鄂尔多斯","东胜区","109.781723","39.601185","内蒙古 鄂尔多斯 东胜区 内蒙古鄂尔多斯市康巴什新区鄂尔多斯市环保局大楼","乙级","1402","一般项目环境影响报告表,社会区域（乙级）,交通运输（乙级）,采掘（乙级）,化工石化医药（乙级)","","","45","0","45","0"
"339","乌兰察布市环境保护科学研究所","内蒙古","乌兰察布市","集宁区","113.143852","41.000614","内蒙古 乌兰察布市 集宁区 内蒙古乌兰察布市新区乌兰察布西路环保大楼417室","乙级","1403","轻工纺织化纤（乙级）,采掘（乙级）,冶金机电（乙级）,一般项目环境影响报告","","","11","0","6","0"
"340","巴彦淖尔市环境科学研究所","内蒙古","巴彦淖尔盟","临河区","107.382919","40.744370","内蒙古 巴彦淖尔盟 临河区 内蒙古巴彦淖尔市临河区西区环保监测监控大楼","乙级","1404","轻工纺织化纤（乙级）,化工石化医药（乙级）,采掘（乙级）,社会区域（乙级）,一般项目环境影响报告","","","4","0","9","0"
"341","内蒙古自治区水利水电勘测设计院","内蒙古","呼和浩特","赛罕区","111.686707","40.821537","内蒙古 呼和浩特 赛罕区 内蒙古呼和浩特市赛罕区呼伦南路85号","乙级","1405","农林水利（乙级）,交通运输（乙级）,社会区域（乙级）,一般项目环境影响报告","","","6","27","12","0"
"342","呼伦贝尔市环境科学研究所","内蒙古","呼伦贝尔","海拉尔区","119.768608","49.220619","内蒙古 呼伦贝尔 海拉尔区 内蒙古呼伦贝尔市海拉尔区阿荣路8号","乙级","1407","轻工纺织化纤（乙级）,化工石化医药（乙级）,冶金机电（乙级）,交通运输（乙级）,社会区域（乙级）,一般项目环境影响报告","","","4","0","11","0"
"343","包头市环境科学研究院","内蒙古","包头","昆都仑区","109.846619","40.658138","内蒙古 包头 昆都仑区 内蒙古包头市昆都伦区阿尔丁大街9号","乙级","1409","建材火电（乙级）,冶金机电（乙级）,社会区域（乙级）,一般项目环境影响报告","","","24","0","24","0"
"344","包钢环境保护研究所（有限公司）","内蒙古","包头","昆都仑区","109.774681","40.648155","内蒙古 包头 昆都仑区 内蒙古包头市昆区包钢厂区","乙级","1410","化工石化医药（乙级）,冶金机电（乙级）,采掘（乙级）,一般项目环境影响报告","","","8","0","6","1"
