"stock_code","sname","area","pos_x","pos_y","industry","institutional","lootchips","pricelimit","shareholders","name","ename","register_date","addr_reg","addr_work","market","listing_date","offer_date","stock_type","addr","create_date","id","web_site"
"300402","宝色股份","江苏","118.594","31.85","工业机械","20200.00","0.59","2.02","9.19","南京宝色股份公司","Nanjing Baose Co., Ltd.","1994/5/5","江苏省南京市江宁滨江经济开发区景明大街15号","江苏省南京市江宁滨江经济开发区景明大街15号","创业板","2014/10/10","2014/9/25","流通A股","","","",""
"300411","金盾股份","浙江","120.856","29.8267","工业机械","16000.00","0.40","1.60","13.24","浙江金盾风机股份有限公司","Zhejiang Jindun Fans Co., Ltd.","2005/12/28","浙江省绍兴市上虞区章镇镇工业园区","浙江省绍兴市上虞区章镇镇工业园区","创业板","2014/12/31","2014/12/19","流通A股","","","",""
"002731","萃华珠宝","辽宁","123.459","41.813","服装与服饰","15068.00","0.38","1.51","11.04","沈阳萃华金银珠宝股份有限公司","Shenyang Cuihua Gold and Silver Jewelry Co.,Ltd.","2004/9/1","辽宁省沈阳市大东区北顺城路翠华巷72号","辽宁省沈阳市大东区北顺城路翠华巷72号","中小企业板","2014/11/4","2014/10/24","流通A股","","","",""
"603901","永创智能","浙江","120.071","30.3233","工业机械","20000.00","0.50","2.00","12.63","杭州永创智能设备股份有限公司","Hangzhou Youngsun Intelligent Equipment Co., Ltd","2002/11/7","浙江省杭州市西湖区三墩镇西园九路1号","浙江省杭州市西湖区三墩镇西园九路1号","上海证券交易所","2015/5/28","2015/5/20","流通A股","","","",""
"603011","合锻股份","安徽","117.231","31.747","工业机械","17950.00","0.45","1.80","10.97","合肥合锻机床股份有限公司","Hefei Metalforming Machine Tool Co., Ltd.","1997/9/7","合肥经济技术开发区紫云路123号","合肥经济技术开发区紫云路123号","上海证券交易所","2014/11/7","2014/10/27","流通A股","","","",""
"300023","宝德股份","陕西","108.718","34.0279","计算机服务","12644.27","0.50","1.26","13.23","西安宝德自动化股份有限公司","Bode Energy Equipment Co., Ltd.","2009/5/4","陕西省西安市高新区草堂科技产业基地秦岭大道西付6号","陕西省西安市高新区草堂科技产业基地秦岭大道西付6号","创业板","2009/10/30","2009/10/15","流通A股","","","",""
"300437","清水源","河南","112.674","35.0563","特种化工品","6670.00","0.17","0.67","12.62","河南清水源科技股份有限公司","Henan Qing Shui Yuan Technology Co., Ltd.","1995/6/8","河南省济源市轵城镇207国道东侧正兴玉米公司北邻","河南省济源市轵城镇207国道东侧正兴玉米公司北邻","创业板","2015/4/23","2015/4/15","流通A股","","","",""
"002749","国光股份","四川","104.119","30.6241","特种化工品","7500.00","0.15","0.75","9.18","四川国光农化股份有限公司","Sichuan Guoguang Agrochemical Co., Ltd.","2000/1/31","四川省简阳市平泉镇","四川省简阳市平泉镇","中小企业板","2015/3/20","2015/3/12","流通A股","","","",""
"603636","南威软件","福建","118.607","24.9104","软件与计算机服务","10000.00","0.25","1.00","13.23","南威软件股份有限公司","Linewell Software Co., Ltd.","2002/10/18","福建省泉州市丰海路南威大厦2号楼","福建省泉州市丰泽区丰海路南威大厦2号楼16-22层","上海证券交易所","2014/12/30","2014/12/22","流通A股","","","",""
"603222","济民制药","浙江","121.244","28.682","医疗设备","16000.00","0.40","1.60","10.93","浙江济民制药股份有限公司","Zhejiang Chimin Pharmaceutical Co., Ltd.","1996/12/24","浙江省台州市黄岩区北院路888号","浙江省台州市黄岩区北院路888号","上海证券交易所","2015/2/17","2015/2/10","流通A股","","","",""
"300428","四通新材","河北","114.507","37.0719","有色金属","8080.00","0.20","0.81","9.17","河北四通新型金属材料股份有限公司","Hebei Sitong New Metal Material Co., Ltd.","1998/7/28","河北省保定市清苑县发展西街359号","河北省保定市清苑县望亭乡东安村","创业板","2015/3/19","2015/3/11","流通A股","","","",""
"002776","柏堡龙","广东","113.241","23.1638","服装服饰零售","10488.00","0.26","1.05","12.58","广东柏堡龙股份有限公司","Guangdong Bobaolon Co.,Ltd.","2006/11/29","广东省普宁市流沙东街道新坛村新美路南侧大德北路西","广东省普宁市流沙东街道新坛村新美路南侧大德北路西","中小企业板","2015/6/26","2015/6/18","流通A股","","","",""
"603729","龙韵股份","上海","105.661","34.7057","媒介代理","6667.00","0.17","0.67","13.20","上海龙韵广告传播股份有限公司","Shanghai LongYun Advertising & Media Co.,Ltd.","2003/6/10","上海市松江区佘山三角街9 号","上海市松江区佘山三角街9 号","上海证券交易所","2015/3/24","2015/3/11","流通A股","","","",""
"002759","天际股份","广东","116.396","39.93","电子电气组件与设备","9600.00","0.24","0.96","9.12","广东天际电器股份有限公司","Guangdong Tonze Electric Co., Ltd.","1996/3/30","广东省汕头市潮汕路金园工业城12－12片区","广东省汕头市潮汕路金园工业城12－12片区","中小企业板","2015/5/28","2015/5/19","流通A股","","","",""
"300409","道氏技术","广东","112.365","22.2558","建材与构件","9750.00","0.24","0.98","10.90","广东道氏技术股份有限公司","Guangdong Dowstone Technology Co., Ltd.","2007/9/21","广东省恩平市圣堂镇三联佛仔坳","广东省恩平市圣堂镇三联佛仔坳","创业板","2014/12/3","2014/11/24","流通A股","","","",""
"603158","腾龙股份","江苏","119.842","31.7085","汽车零配件（IV）","10667.00","0.27","1.07","12.51","常州腾龙汽车零部件股份有限公司","Changzhou Tenglong Auto Parts Co., Ltd.","2005/5/26","江苏省武进经济开发区延政西路腾龙路1号","江苏省武进经济开发区延政西路腾龙路1号","上海证券交易所","2015/3/20","2015/3/12","流通A股","","","",""
"603066","音飞储存","江苏","118.84","31.9069","综合工业","10000.00","0.25","1.00","9.09","南京音飞储存设备股份有限公司","Nanjing Inform Storage Equipment Co., Ltd.","2002/6/17","江苏省南京市江宁经济技术开发区殷华街470号","江苏省南京市江宁经济技术开发区殷华街470号","上海证券交易所","2015/6/11","2015/6/3","流通A股","","","",""
"300486","东杰智能","山西","112.553","37.9684","工业机械","13886.09","0.35","1.39","13.18","山西东杰智能物流装备股份有限公司","Shanxi Oriental Material Handling Co., Ltd.","1995/12/14","山西省太原市新兰路51号","山西省太原市新兰路51号","创业板","2015/6/30","2015/6/19","流通A股","","","",""
"002766","索菱股份","广东","114.036","22.6967","电子电气组件与设备","18300.93","0.46","1.83","12.50","深圳市索菱实业股份有限公司","Shenzhen Soling Industrial Co., Ltd.","1997/10/17","广东省深圳市宝安区观澜街道茜坑社区冠彰厂房第6、7栋","广东省深圳市宝安区观澜街道茜坑社区冠彰厂房第6、7栋","中小企业板","2015/6/11","2015/6/3","流通A股","","","",""
"300453","三鑫医疗","江西","115.903","28.5483","医疗设备","7936.00","0.20","0.79","10.89","江西三鑫医疗科技股份有限公司","Jiang Xi Sanxin Medtec Co., Ltd.","1997/3/7","江西省南昌市南昌县小蓝经济开发区富山大道999号","江西省南昌市南昌县小蓝经济开发区富山大道999号","创业板","2015/5/15","2015/5/6","流通A股","","","",""
"300382","斯莱克","江苏","120.466","31.2309","电子设备","11712.14","0.32","1.17","13.14","苏州斯莱克精密设备股份有限公司","Suzhou SLAC Precision Equipment Co., Ltd.","2004/1/6","江苏省苏州市吴中区胥口镇石胥路621号","江苏省苏州市吴中区胥口镇孙武路1028号","创业板","2014/1/29","2014/1/20","流通A股","","","",""
"603828","柯利达","江苏","120.575","31.3073","建筑施工","12378.50","0.30","1.24","9.01","苏州柯利达装饰股份有限公司","Suzhou Kelida Building and Decoration Co., Ltd.","2000/8/28","江苏省苏州市高新区邓尉路6号","江苏省苏州市高新区邓尉路6号","上海证券交易所","2015/2/26","2015/2/11","流通A股","","","",""
"300174","元力股份","福建","117.997","26.6153","通用化工品","13600.00","0.66","1.36","12.99","福建元力活性炭股份有限公司","Fujian Yuanli Active Carbon Co., Ltd.","1999/5/21","福建省南平来舟经济开发区","福建省南平市八一路356号","创业板","2011/2/1","2011/1/24","流通A股","","","",""
"603009","北特科技","上海","121.26","31.4665","汽车零配件（IV）","10667.00","0.35","1.07","12.30","上海北特科技股份有限公司","Shanghai Beite Technology Co., Ltd.","2002/6/21","上海市嘉定区华亭镇高石路(北新村内)","上海市嘉定区华亭镇高石路(北新村内)","上海证券交易所","2014/7/18","2014/7/10","流通A股","","","",""
"002738","中矿资源","北京","116.121","39.9079","建筑施工","12461.00","0.30","1.25","8.96","中矿资源勘探股份有限公司","Sinomine Resource Exploration Co., Ltd.","1999/6/2","北京市丰台区海鹰路5号503室","北京市海淀区长春桥路11号万柳亿城中心A座5层","中小企业板","2014/12/30","2014/12/19","流通A股","","","",""
"603918","金桥信息","上海","121.402","31.1704","互联网","8800.00","0.22","0.88","10.77","上海金桥信息股份有限公司","Shanghai Golden Bridge Infotech Co., Ltd.","1994/8/17","上海市张江高科技园区郭守敬路498号12幢21302；21319室","上海市徐汇区田林路487号25号楼","上海证券交易所","2015/5/28","2015/5/20","流通A股","","","",""
"300479","神思电子","山东","117.14","36.6754","电子设备","8000.00","0.20","0.80","12.88","山东神思电子技术股份有限公司","Shandong Synthesis Electronic Technology Co., Ltd.","2004/12/27","山东省济南市高新区舜华西路699号","山东省济南市高新区舜华西路699号","创业板","2015/6/12","2015/6/3","流通A股","","","",""
"603788","宁波高发","浙江","121.6","29.8212","汽车","13680.00","0.34","1.37","10.55","宁波高发汽车控制系统股份有限公司","Ningbo Gaofa Automotive Control System Co., Ltd.","1999/1/20","浙江省宁波市鄞州投资创业中心（下应北路717号）","浙江省宁波市鄞州投资创业中心（下应北路717号）","上海证券交易所","2015/1/20","2015/1/12","流通A股","","","",""
"603017","中衡设计","江苏","113.461","22.6871","建筑施工","12234.00","0.30","1.20","12.28","中衡设计集团股份有限公司","ARTS Group Co., Ltd","1995/4/14","江苏省苏州工业园区苏虹中路393号","江苏省苏州工业园区苏虹中路393号","上海证券交易所","2014/12/31","2014/12/22","流通A股","","","",""
"603030","全筑股份","上海","121.44","31.1723","建筑施工","16000.00","0.40","1.60","10.77","上海全筑建筑装饰集团股份有限公司","Shanghai Trendzone Construction Decoration Group Co., Ltd.","1998/10/14","上海市青浦区朱家角镇沪青平公路6335号7幢461","上海市青浦区朱家角镇沪青平公路6335号7幢461","上海证券交易所","2015/3/20","2015/3/12","流通A股","","","",""
"600610","中毅达","上海","121.526","31.2341","建筑施工","107127.46","1.19","10.71","8.84","上海中毅达股份有限公司","Shanghai Zhongyida Co., Ltd.","1992/6/22","上海市张杨路655号603-07室","上海市徐汇区淮海中路1010号嘉华中心3704室","上海证券交易所","1992/8/5","1992/6/13","流通A股","","","",""
"603968","醋化股份","江苏","120.976","31.8547","特种化工品","20448.00","0.51","2.04","12.69","南通醋酸化工股份有限公司","Nantong Acetic Acid Chemical Co., Ltd.","2001/5/28","江苏省南通经济技术开发区江山路968号","江苏省南通经济技术开发区江山路968号","上海证券交易所","2015/5/18","2015/5/7","流通A股","","","",""
"002740","爱迪尔","广东","114.143","22.5782","服装与服饰","10000.00","0.25","1.00","10.50","深圳市爱迪尔珠宝股份有限公司","Shenzhen Ideal Jewellery Co., Ltd.","2001/8/16","广东省深圳市罗湖区东晓路1005号北楼二、三楼","广东省深圳市罗湖区东晓路1005号北楼二、三楼","中小企业板","2015/1/22","2015/1/14","流通A股","","","",""
"002757","南兴装备","广东","113.668","22.9112","工业机械","10934.00","0.27","1.09","8.78","东莞市南兴家具装备制造股份有限公司","Nanxing Furniture Machinery and Equipment Co., Ltd.","1996/5/3","广东省东莞市厚街镇双岗村家具大道侧","广东省东莞市厚街镇双岗村家具大道侧","中小企业板","2015/5/27","2015/5/19","流通A股","","","",""
"603518","维格娜丝","江苏","118.81","31.9127","服装与服饰","14798.00","0.37","1.48","10.43","维格娜丝时装股份有限公司","V Grass Fashion Co., Ltd.","2003/3/14","江苏省南京市秦淮区中山南路1号60层","江苏省南京市秦淮区中山南路1号60层","上海证券交易所","2014/12/3","2014/11/24","流通A股","","","",""
"603088","宁波精达","浙江","121.499","29.9471","工业机械","8000.00","0.20","0.80","12.19","宁波精达成形装备股份有限公司","JDM Jingda Machine (Ningbo) Co., Ltd.","2002/8/15","浙江省宁波市江北投资创业园区","浙江省宁波市江北投资创业园C区长阳路191号","上海证券交易所","2014/11/11","2014/10/27","流通A股","","","",""
"002775","文科园林","广东","114.047","22.5327","林业","12000.00","0.30","1.20","10.67","深圳文科园林股份有限公司","Shenzhen Wenke Landscape Co., Ltd.","1996/12/5","广东省深圳市福田区深南大道1006号深圳国际创新中心（福田科技广场）A栋35、36层","广东省深圳市福田区滨河路以南沙嘴路以东中央西谷大厦21层","中小企业板","2015/6/29","2015/6/18","流通A股","","","",""
